uid,cat
2300514811,0.555363
2308265716,0.773471
2311099634,0.511175
2312595268,0.612715
2314440847,0.588272
2316366210,0.586268
2332065509,0.527266
2333040390,0.341137
2341044722,0.258842
2348922644,0.606342
2352599250,0.568775
2356348507,0.421258
2356549188,0.509291
2362104414,0.730571
2369153479,0.497947
2372368079,0.520329
2376582930,0.524872
2377691090,0.637156
2380699792,0.523607
2386034021,0.444651
2387111383,0.511312
2402059454,0.695489
2417826549,0.491824
2424639619,0.702451
2424707233,0.766068
2438013757,0.513433
2438762940,0.457489
2449913803,0.256401
2459129959,0.437803
2460450793,0.610592
2461452080,0.324669
2462808887,0.282890
2473261232,0.502682
2476036543,0.503967
2482628143,0.462062
2485901304,0.714629
2491964094,0.680505
2502348015,0.455100
2507906130,0.527953
2511302792,0.714398
2522001204,0.676347
2534195028,0.322090
2536177892,0.500135
2556725362,0.478999
2558033729,0.546899
2561564432,0.445377
2564285390,0.520359
2564440225,0.325962
2571925363,0.383774
2574739866,0.568439
2576136230,0.534315
2579109732,0.430206
2582736318,0.302548
2607995856,0.429462
2651844968,0.339307
2655537530,0.468981
2657622183,0.461939
2667881743,0.582793
2672422810,0.568484
2685519077,0.606071
2690777048,0.546290
2695656084,0.470144
2705075796,0.760064
2706201270,0.453305
2713877234,0.554319
2714551200,0.277769
2718347636,0.279836
2728581335,0.611853
2730584163,0.585863
2733006195,0.187031
2736300903,0.482939
2738717014,0.422908
2743762147,0.556292
2783144541,0.540964
2792156032,0.236032
2792747342,0.345150
2802077124,0.654030
2802332676,0.468514
2802646946,0.271177
2808067079,0.580583
2809669704,0.500407
2812424461,0.515923
2818204127,0.608616
2823788486,0.522579
2829300438,0.456998
2863728977,0.482115
2865560724,0.453391
2868258183,0.470860
2869068720,0.484016
2875174331,0.496817
2877118643,0.518582
2878075066,0.191141
2891474527,0.413371
2896326927,0.469821
2897022418,0.560662
2927834407,0.557233
2936790183,0.694314
2941152252,0.728254
2942226411,0.529484
2943056070,0.486750
2946034450,0.541419
2949261587,0.636760
2951005084,0.422108
2951733495,0.474059
2951975306,0.729756
2957931503,0.590419
2964197287,0.470165
2984587975,0.497066
2984750201,0.534664
2988647262,0.500088
2990718884,0.576539
2993222656,0.470214
2997047631,0.745118
3000174200,0.495104
3010503427,0.643433
3015956192,0.506604
3051944620,0.513393
3081420210,0.692042
3091890379,0.377517
3093158331,0.569686
3098400900,0.526071
3102653770,0.268690
3104990163,0.418113
3105380327,0.208447
3111145354,0.373893
3113088297,0.550672
3130914869,0.723599
3139186004,0.377015
3140643874,0.441199
3151882915,0.494101
3154508072,0.288851
3167335095,0.762054
3171738157,0.785005
3171896913,0.720344
3180033518,0.442899
3188733363,0.503551
3189078523,0.781415
3192012592,0.336980
3192392581,0.777105
3195330108,0.765893
3199302520,0.319249
3224644603,0.522518
3224770387,0.728172
3227730607,0.756013
3228880990,0.691854
3229153556,0.645971
3231868097,0.787713
3232102722,0.756287
3235955615,0.277616
3242279563,0.273856
3242841195,0.693410
3249374986,0.626647
3250894425,0.665998
3254912324,0.726589
3258001632,0.735851
3259494140,0.344970
3270321498,0.654925
3272381252,0.472381
3275533321,0.758209
3277433070,0.207820
3279196610,0.499731
3284112337,0.215408
3284189839,0.201494
3287312391,0.806166
3293501861,0.761929
3294955041,0.801054
3297832559,0.564855
3299786253,0.723751
3299860077,0.708052
3300064481,0.694237
3301127227,0.785903
3301553572,0.742085
3302915034,0.789567
3306201620,0.414713
3309422527,0.298467
3310028162,0.752677
3310526178,0.188997
3310696012,0.790981
3310874893,0.267532
3311869442,0.805019
3312973854,0.743065
3315269498,0.732609
3315399386,0.776331
3315520855,0.417392
3316267142,0.766824
3319052612,0.347625
3325576474,0.512373
3329825789,0.485430
3329931629,0.752633
3330052767,0.743428
3331481614,0.491316
3332640269,0.484336
3339874060,0.799931
3351730228,0.598820
3352466116,0.541630
3352803292,0.764756
3353727100,0.530108
3354545907,0.288211
3368690836,0.670753
3370353071,0.437609
3386031940,0.297291
3388321263,0.771691
3389880671,0.209288
3394204695,0.628308
3394554133,0.777475
3394924354,0.259231
3397533639,0.288520
3400867311,0.345500
3403451547,0.263635
3407395714,0.316018
3409706945,0.332600
3410432950,0.305222
3410807495,0.761916
3411839685,0.723353
3412562963,0.816877
3413738387,0.804174
3418466404,0.568630
3419873583,0.383107
3422267541,0.747389
3422789174,0.394889
3424299539,0.519214
3424368129,0.443753
3429057861,0.746665
3430678311,0.472135
3432209199,0.756247
3433390213,0.768940
3434356745,0.764621
3449523733,0.505064
3450964103,0.541632
3452894301,0.422876
3483102436,0.305644
3486342376,0.622199
3498857657,0.323587
3515547857,0.454823
3539836095,0.544615
3540580215,0.646595
3573336134,0.664674
3579096975,0.503380
3587553312,0.467571
3588504253,0.538669
3631648093,0.533884
3666144674,0.298067
3691999935,0.412324
3707208615,0.526311
3743861356,0.269845
3750639374,0.220238
3772927092,0.778051
3786822133,0.386142
3795603381,0.766675
3805800674,0.409184
3816965963,0.510272
3846176453,0.584468
3848656575,0.792686
3864868815,0.461248
3872826447,0.321480
3882727697,0.582652
3885414492,0.761842
3892233005,0.517916
3893162519,0.544291
3913470017,0.485367
3917008632,0.398663
3946365557,0.671731
3970979594,0.394543
3998221213,0.484832
4003730774,0.370858
4014574593,0.376419
4049098757,0.348675
4061885906,0.770499
4063127891,0.505326
4070524766,0.432127
4091481669,0.333465
4094704180,0.460001
4112223267,0.273960
4113864453,0.295576
4139467932,0.415491
4149644187,0.410447
4159694920,0.257968
4164429193,0.634955
4169286705,0.372117
4176516076,0.645366
4197996737,0.477335
4204474265,0.577170
4218913349,0.519144
4265934436,0.444140
4302290188,0.610247
4306599138,0.421479
4307235683,0.510430
4317051854,0.745191
4332046835,0.344405
4347747935,0.536645
4353841283,0.771567
4433841208,0.220609
4434221542,0.743047
4434223398,0.526996
4434954554,0.339384
4488800302,0.544245
4490213472,0.445114
4522269616,0.616855
4539913215,0.183842
4558048156,0.514044
4581287603,0.611105
4597457008,0.398094
4606770373,0.726356
4612779200,0.790886
4618300349,0.417310
4634118211,0.334784
4635514699,0.504881
4644102737,0.553637
4646585837,0.411752
4650885269,0.615992
4656078680,0.515252
4679578027,0.762463
4696552878,0.610933
4706270920,0.211127
4708373603,0.642945
4716070998,0.361522
4729789692,0.205430
4738383390,0.751228
4751746148,0.540264
4796927255,0.718986
4809119178,0.509992
4823066891,0.420428
4829344809,0.556860
4834734315,0.518249
4835749726,0.287223
4847815478,0.695705
4855383726,0.473547
4856899380,0.471594
4859985830,0.504829
4882094038,0.561681
4884966191,0.330514
4889333114,0.300520
696533957651763200,0.604091
698513665687818240,0.462302
701423921157943297,0.392085
300538516,1.000000
4903974179,1.000000
1700717659,1.000000
164584108,1.000000
442306827,1.000000
24399531,1.000000
39258707,1.000000
472510240,1.000000
185189538,1.000000
67130089,1.000000
304696956,1.000000
2226289219,1.000000
327750233,1.000000
568608987,1.000000
2181006680,1.000000
314167169,1.000000
2978122428,1.000000
355720996,1.000000
993924499,1.000000
3706900213,1.000000
2931948320,1.000000
2716352475,1.000000
215475968,1.000000
2889206220,1.000000
184637477,1.000000
4719313943,1.000000
284861750,1.000000
300698799,1.000000
