uid,cat
2300514811,0.692018
2308265716,0.798249
2311099634,0.560463
2312595268,0.694879
2314440847,0.726353
2316366210,0.682239
2332065509,0.548864
2333040390,0.332561
2341044722,0.266764
2348922644,0.706818
2352599250,0.629192
2356348507,0.353615
2356549188,0.568898
2362104414,0.798466
2369153479,0.556491
2372368079,0.578913
2376582930,0.494754
2377691090,0.698284
2380699792,0.529666
2386034021,0.382839
2387111383,0.583156
2402059454,0.740639
2417826549,0.519182
2424639619,0.755059
2424707233,0.778151
2438013757,0.554925
2438762940,0.394211
2449913803,0.248902
2459129959,0.434733
2460450793,0.703609
2461452080,0.268940
2462808887,0.253398
2473261232,0.469698
2476036543,0.524974
2482628143,0.428406
2485901304,0.756593
2491964094,0.691143
2502348015,0.443832
2507906130,0.554472
2511302792,0.757844
2522001204,0.728469
2534195028,0.297943
2536177892,0.525447
2556725362,0.474336
2558033729,0.558832
2561564432,0.352731
2564285390,0.563984
2564440225,0.310616
2571925363,0.252609
2574739866,0.627753
2576136230,0.465704
2579109732,0.443421
2582736318,0.248373
2607995856,0.275406
2651844968,0.303146
2655537530,0.472615
2657622183,0.385880
2667881743,0.587650
2672422810,0.585597
2685519077,0.703272
2690777048,0.596804
2695656084,0.373373
2705075796,0.765185
2706201270,0.433484
2713877234,0.563406
2714551200,0.306044
2718347636,0.286309
2728581335,0.671932
2730584163,0.665162
2733006195,0.170038
2736300903,0.435138
2738717014,0.413403
2743762147,0.645743
2783144541,0.542951
2792156032,0.204393
2792747342,0.228672
2802077124,0.689544
2802332676,0.366290
2802646946,0.238360
2808067079,0.604474
2809669704,0.396482
2812424461,0.512887
2818204127,0.705427
2823788486,0.573356
2829300438,0.435819
2863728977,0.429943
2865560724,0.423583
2868258183,0.483449
2869068720,0.438796
2875174331,0.529109
2877118643,0.500471
2878075066,0.209419
2891474527,0.394733
2896326927,0.439243
2897022418,0.554915
2927834407,0.568034
2936790183,0.785935
2941152252,0.798943
2942226411,0.496982
2943056070,0.471538
2946034450,0.576236
2949261587,0.743899
2951005084,0.431311
2951733495,0.490841
2951975306,0.777986
2957931503,0.633498
2964197287,0.449291
2984587975,0.458615
2984750201,0.562787
2988647262,0.531724
2990718884,0.616599
2993222656,0.367310
2997047631,0.792046
3000174200,0.400106
3010503427,0.750076
3015956192,0.596517
3051944620,0.460994
3081420210,0.745557
3091890379,0.300228
3093158331,0.620607
3098400900,0.479322
3102653770,0.253544
3104990163,0.357775
3105380327,0.213240
3111145354,0.302838
3113088297,0.563527
3130914869,0.701993
3139186004,0.367190
3140643874,0.345718
3151882915,0.488363
3154508072,0.231626
3167335095,0.778579
3171738157,0.805736
3171896913,0.779251
3180033518,0.386050
3188733363,0.421715
3189078523,0.800022
3192012592,0.275751
3192392581,0.784666
3195330108,0.782195
3199302520,0.209032
3224644603,0.488845
3224770387,0.758127
3227730607,0.791677
3228880990,0.719363
3229153556,0.691072
3231868097,0.809220
3232102722,0.782826
3235955615,0.229349
3242279563,0.242409
3242841195,0.706236
3249374986,0.629796
3250894425,0.745303
3254912324,0.757128
3258001632,0.790017
3259494140,0.261517
3270321498,0.645276
3272381252,0.401410
3275533321,0.767762
3277433070,0.228833
3279196610,0.453006
3284112337,0.213506
3284189839,0.113114
3287312391,0.814103
3293501861,0.763942
3294955041,0.824140
3297832559,0.638915
3299786253,0.761372
3299860077,0.782317
3300064481,0.729709
3301127227,0.825536
3301553572,0.787209
3302915034,0.843683
3306201620,0.413622
3309422527,0.259088
3310028162,0.794993
3310526178,0.196824
3310696012,0.799748
3310874893,0.212876
3311869442,0.810458
3312973854,0.767548
3315269498,0.786412
3315399386,0.814353
3315520855,0.356704
3316267142,0.813423
3319052612,0.251468
3325576474,0.539440
3329825789,0.417352
3329931629,0.790437
3330052767,0.765141
3331481614,0.458769
3332640269,0.471642
3339874060,0.850701
3351730228,0.580316
3352466116,0.523213
3352803292,0.831737
3353727100,0.586989
3354545907,0.262591
3368690836,0.696240
3370353071,0.405538
3386031940,0.264575
3388321263,0.792815
3389880671,0.217047
3394204695,0.633761
3394554133,0.797801
3394924354,0.219508
3397533639,0.258756
3400867311,0.275004
3403451547,0.225630
3407395714,0.327947
3409706945,0.420964
3410432950,0.229234
3410807495,0.753880
3411839685,0.772880
3412562963,0.827180
3413738387,0.840359
3418466404,0.625505
3419873583,0.383714
3422267541,0.809782
3422789174,0.293246
3424299539,0.495583
3424368129,0.405466
3429057861,0.771450
3430678311,0.461841
3432209199,0.817181
3433390213,0.778953
3434356745,0.804227
3449523733,0.491135
3450964103,0.531214
3452894301,0.368552
3483102436,0.252127
3486342376,0.746387
3498857657,0.274020
3515547857,0.391138
3539836095,0.532239
3540580215,0.666274
3573336134,0.753233
3579096975,0.450574
3587553312,0.414638
3588504253,0.634635
3631648093,0.537732
3666144674,0.248808
3691999935,0.353668
3707208615,0.548573
3743861356,0.206982
3750639374,0.212748
3772927092,0.809324
3786822133,0.371593
3795603381,0.832825
3805800674,0.396763
3816965963,0.504189
3846176453,0.667281
3848656575,0.803156
3864868815,0.388619
3872826447,0.244803
3882727697,0.659006
3885414492,0.818576
3892233005,0.532577
3893162519,0.620320
3913470017,0.421405
3917008632,0.289119
3946365557,0.679825
3970979594,0.323260
3998221213,0.424579
4003730774,0.265792
4014574593,0.301479
4049098757,0.289251
4061885906,0.819150
4063127891,0.447437
4070524766,0.384166
4091481669,0.250667
4094704180,0.407116
4112223267,0.248944
4113864453,0.209521
4139467932,0.307919
4149644187,0.379833
4159694920,0.202374
4164429193,0.634714
4169286705,0.342546
4176516076,0.694126
4197996737,0.417445
4204474265,0.604288
4218913349,0.544975
4265934436,0.354496
4302290188,0.694041
4306599138,0.312099
4307235683,0.484501
4317051854,0.740107
4332046835,0.272598
4347747935,0.535647
4353841283,0.816728
4433841208,0.205341
4434221542,0.792385
4434223398,0.563049
4434954554,0.251515
4488800302,0.562856
4490213472,0.355345
4522269616,0.775299
4539913215,0.183724
4558048156,0.480309
4581287603,0.710457
4597457008,0.320513
4606770373,0.756512
4612779200,0.796345
4618300349,0.405714
4634118211,0.273835
4635514699,0.465805
4644102737,0.602737
4646585837,0.419417
4650885269,0.691347
4656078680,0.473280
4679578027,0.826342
4696552878,0.648941
4706270920,0.231110
4708373603,0.690125
4716070998,0.328796
4729789692,0.202388
4738383390,0.761582
4751746148,0.587746
4796927255,0.801974
4809119178,0.486041
4823066891,0.376381
4829344809,0.619221
4834734315,0.479080
4835749726,0.207587
4847815478,0.761793
4855383726,0.401738
4856899380,0.403521
4859985830,0.457052
4882094038,0.622357
4884966191,0.322896
4889333114,0.310082
696533957651763200,0.665445
698513665687818240,0.399146
701423921157943297,0.292198
300538516,0.500000
4903974179,0.500000
1700717659,0.500000
164584108,0.500000
442306827,0.500000
24399531,0.500000
39258707,0.500000
472510240,0.500000
185189538,0.500000
67130089,0.500000
304696956,0.500000
2226289219,0.500000
327750233,0.500000
568608987,0.500000
2181006680,0.500000
314167169,0.500000
2978122428,0.500000
355720996,0.500000
993924499,0.500000
3706900213,0.500000
2931948320,0.500000
2716352475,0.500000
215475968,0.500000
2889206220,0.500000
184637477,0.500000
4719313943,0.500000
284861750,0.500000
300698799,0.500000
