uid,cat
2300514811,0.643273
2308265716,0.984117
2311099634,0.547365
2312595268,0.843630
2314440847,0.932080
2316366210,0.836197
2332065509,0.899064
2333040390,0.170293
2341044722,0.194303
2348922644,0.919555
2352599250,0.711657
2356348507,0.086296
2356549188,0.537165
2362104414,0.924591
2369153479,0.480676
2372368079,0.036577
2376582930,0.229459
2377691090,0.389601
2380699792,0.518639
2386034021,0.507710
2387111383,0.634134
2402059454,0.255623
2417826549,0.517126
2424639619,0.994732
2424707233,0.384633
2438013757,0.617319
2438762940,0.260602
2449913803,0.561336
2459129959,0.617749
2460450793,0.704114
2461452080,0.147233
2462808887,0.152509
2473261232,0.541656
2476036543,0.621545
2482628143,0.340184
2485901304,0.904938
2491964094,0.584980
2502348015,0.344541
2507906130,0.550567
2511302792,0.926527
2522001204,0.687713
2534195028,0.155395
2536177892,0.251769
2556725362,0.533230
2558033729,0.229558
2561564432,0.344362
2564285390,0.756661
2564440225,0.214079
2571925363,0.009583
2574739866,0.776721
2576136230,0.444211
2579109732,0.194630
2582736318,0.180449
2607995856,0.235615
2651844968,0.650855
2655537530,0.754433
2657622183,0.069001
2667881743,0.595135
2672422810,0.433878
2685519077,0.735160
2690777048,0.776112
2695656084,0.338255
2705075796,0.687931
2706201270,0.317781
2713877234,0.635306
2714551200,0.393877
2718347636,0.083552
2728581335,0.071784
2730584163,0.434794
2733006195,0.076353
2736300903,0.693785
2738717014,0.263673
2743762147,0.476269
2783144541,0.658324
2792156032,0.053819
2792747342,0.469579
2802077124,0.422945
2802332676,0.557961
2802646946,0.444401
2808067079,0.921723
2809669704,0.460232
2812424461,0.212845
2818204127,0.796500
2823788486,0.348669
2829300438,0.466903
2863728977,0.498574
2865560724,0.517984
2868258183,0.404568
2869068720,0.616130
2875174331,0.917310
2877118643,0.152922
2878075066,0.293066
2891474527,0.306732
2896326927,0.306917
2897022418,0.916433
2927834407,0.594626
2936790183,0.857711
2941152252,0.651499
2942226411,0.561249
2943056070,0.468910
2946034450,0.495187
2949261587,0.658339
2951005084,0.645660
2951733495,0.191437
2951975306,0.825846
2957931503,0.714920
2964197287,0.772868
2984587975,0.409171
2984750201,0.755103
2988647262,0.556213
2990718884,0.780718
2993222656,0.497241
2997047631,0.930655
3000174200,0.428906
3010503427,0.915037
3015956192,0.842084
3051944620,0.525471
3081420210,0.875291
3091890379,0.415072
3093158331,0.830344
3098400900,0.574563
3102653770,0.533684
3104990163,0.222774
3105380327,0.082514
3111145354,0.223369
3113088297,0.967910
3130914869,0.999974
3139186004,0.780545
3140643874,0.274312
3151882915,0.217494
3154508072,0.105169
3167335095,0.908157
3171738157,0.813523
3171896913,0.932644
3180033518,0.340674
3188733363,0.095838
3189078523,0.813857
3192012592,0.056957
3192392581,0.801185
3195330108,0.494962
3199302520,0.152999
3224644603,0.570407
3224770387,0.634721
3227730607,0.993374
3228880990,0.570461
3229153556,0.615932
3231868097,0.759916
3232102722,0.929379
3235955615,0.195861
3242279563,0.086779
3242841195,0.637647
3249374986,0.808427
3250894425,0.872423
3254912324,0.967351
3258001632,0.692509
3259494140,0.000055
3270321498,0.668900
3272381252,0.062541
3275533321,0.894789
3277433070,0.076442
3279196610,0.418712
3284112337,0.041668
3284189839,0.005901
3287312391,0.908534
3293501861,0.806747
3294955041,0.989969
3297832559,0.738611
3299786253,0.997842
3299860077,0.843199
3300064481,0.873905
3301127227,0.877385
3301553572,0.775193
3302915034,0.773749
3306201620,0.713893
3309422527,0.002081
3310028162,0.594279
3310526178,0.058432
3310696012,0.996569
3310874893,0.003644
3311869442,0.899235
3312973854,0.582535
3315269498,0.703025
3315399386,0.946458
3315520855,0.503814
3316267142,0.711529
3319052612,0.319812
3325576474,0.787329
3329825789,0.386575
3329931629,0.972203
3330052767,0.971643
3331481614,0.787354
3332640269,0.138381
3339874060,0.930175
3351730228,0.451215
3352466116,0.944252
3352803292,0.952309
3353727100,0.890348
3354545907,0.009132
3368690836,0.811755
3370353071,0.417011
3386031940,0.240908
3388321263,0.882289
3389880671,0.179476
3394204695,0.999822
3394554133,0.995319
3394924354,0.001615
3397533639,0.071521
3400867311,0.103865
3403451547,0.062797
3407395714,0.039722
3409706945,0.219088
3410432950,0.143412
3410807495,0.761404
3411839685,0.492558
3412562963,0.923700
3413738387,0.960074
3418466404,0.974693
3419873583,0.455985
3422267541,0.558533
3422789174,0.057223
3424299539,0.469099
3424368129,0.689443
3429057861,0.483090
3430678311,0.196452
3432209199,0.920385
3433390213,0.971972
3434356745,0.960476
3449523733,0.714914
3450964103,0.281509
3452894301,0.139307
3483102436,0.310124
3486342376,0.764389
3498857657,0.291792
3515547857,0.284016
3539836095,0.034142
3540580215,0.727801
3573336134,0.633187
3579096975,0.533801
3587553312,0.376380
3588504253,0.901220
3631648093,0.624823
3666144674,0.218680
3691999935,0.122988
3707208615,0.695728
3743861356,0.044921
3750639374,0.114977
3772927092,0.919547
3786822133,0.340417
3795603381,0.781760
3805800674,0.346394
3816965963,0.122203
3846176453,0.394074
3848656575,0.917151
3864868815,0.461332
3872826447,0.337576
3882727697,0.983829
3885414492,0.843000
3892233005,0.687910
3893162519,0.515015
3913470017,0.130834
3917008632,0.196012
3946365557,0.016480
3970979594,0.000080
3998221213,0.953747
4003730774,0.192524
4014574593,0.160855
4049098757,0.001298
4061885906,0.909989
4063127891,0.453268
4070524766,0.971669
4091481669,0.149040
4094704180,0.322825
4112223267,0.543479
4113864453,0.035138
4139467932,0.389184
4149644187,0.371150
4159694920,0.000940
4164429193,0.993535
4169286705,0.518352
4176516076,0.727999
4197996737,0.304957
4204474265,0.629661
4218913349,0.184317
4265934436,0.120848
4302290188,0.690915
4306599138,0.600795
4307235683,0.274582
4317051854,0.628415
4332046835,0.013771
4347747935,0.435391
4353841283,0.936227
4433841208,0.082998
4434221542,0.891190
4434223398,0.607086
4434954554,0.054752
4488800302,0.099397
4490213472,0.234482
4522269616,0.997683
4539913215,0.083443
4558048156,0.230934
4581287603,0.889285
4597457008,0.024147
4606770373,0.963806
4612779200,0.951541
4618300349,0.288636
4634118211,0.057450
4635514699,0.664132
4644102737,0.695063
4646585837,0.867278
4650885269,0.583855
4656078680,0.384934
4679578027,0.992759
4696552878,0.914683
4706270920,0.098035
4708373603,0.614123
4716070998,0.401677
4729789692,0.139669
4738383390,0.869344
4751746148,0.999997
4796927255,0.929108
4809119178,0.240480
4823066891,0.567095
4829344809,0.939037
4834734315,0.509652
4835749726,0.048616
4847815478,0.422854
4855383726,0.495170
4856899380,0.044831
4859985830,0.246338
4882094038,0.623084
4884966191,0.127664
4889333114,0.308095
696533957651763200,0.562952
698513665687818240,0.487178
701423921157943297,0.040581
300538516,0.500000
4903974179,0.500000
1700717659,0.500000
164584108,0.500000
442306827,0.500000
24399531,0.500000
39258707,0.500000
472510240,0.500000
185189538,0.500000
67130089,0.500000
304696956,0.500000
2226289219,0.500000
327750233,0.500000
568608987,0.500000
2181006680,0.500000
314167169,0.500000
2978122428,0.500000
355720996,0.500000
993924499,0.500000
3706900213,0.500000
2931948320,0.500000
2716352475,0.500000
215475968,0.500000
2889206220,0.500000
184637477,0.500000
4719313943,0.500000
284861750,0.500000
300698799,0.500000
