uid,cat
2300514811,0.571723
2308265716,0.693465
2311099634,0.507759
2312595268,0.598439
2314440847,0.716294
2316366210,0.671832
2332065509,0.539389
2333040390,0.244609
2341044722,0.100086
2348922644,0.570158
2352599250,0.583133
2356348507,0.411779
2356549188,0.515112
2362104414,0.690221
2369153479,0.548990
2372368079,0.547966
2376582930,0.520613
2377691090,0.592309
2380699792,0.535407
2386034021,0.493569
2387111383,0.498500
2402059454,0.578935
2417826549,0.460022
2424639619,0.599288
2424707233,0.623570
2438013757,0.542691
2438762940,0.332751
2449913803,0.170029
2459129959,0.509994
2460450793,0.572079
2461452080,0.410166
2462808887,0.251638
2473261232,0.503712
2476036543,0.532512
2482628143,0.484658
2485901304,0.858954
2491964094,0.598677
2502348015,0.493443
2507906130,0.532308
2511302792,0.857061
2522001204,0.858675
2534195028,0.457109
2536177892,0.472714
2556725362,0.520328
2558033729,0.542838
2561564432,0.500216
2564285390,0.542966
2564440225,0.450778
2571925363,0.453700
2574739866,0.678931
2576136230,0.530995
2579109732,0.435006
2582736318,0.373926
2607995856,0.413102
2651844968,0.413903
2655537530,0.513569
2657622183,0.481075
2667881743,0.574222
2672422810,0.566898
2685519077,0.585102
2690777048,0.537404
2695656084,0.306757
2705075796,0.747912
2706201270,0.478525
2713877234,0.540086
2714551200,0.346759
2718347636,0.399339
2728581335,0.571068
2730584163,0.574554
2733006195,0.027585
2736300903,0.479664
2738717014,0.464532
2743762147,0.537378
2783144541,0.541420
2792156032,0.152036
2792747342,0.408331
2802077124,0.632718
2802332676,0.426615
2802646946,0.401259
2808067079,0.659713
2809669704,0.481064
2812424461,0.505421
2818204127,0.625812
2823788486,0.546681
2829300438,0.462761
2863728977,0.478940
2865560724,0.417629
2868258183,0.479087
2869068720,0.466795
2875174331,0.496196
2877118643,0.533798
2878075066,0.109410
2891474527,0.335847
2896326927,0.510061
2897022418,0.546569
2927834407,0.538077
2936790183,0.818744
2941152252,0.667556
2942226411,0.533507
2943056070,0.485960
2946034450,0.542434
2949261587,0.618035
2951005084,0.520032
2951733495,0.465842
2951975306,0.787764
2957931503,0.596304
2964197287,0.508667
2984587975,0.482535
2984750201,0.513820
2988647262,0.516812
2990718884,0.561947
2993222656,0.492090
2997047631,0.702988
3000174200,0.477566
3010503427,0.717893
3015956192,0.535689
3051944620,0.507971
3081420210,0.786451
3091890379,0.395018
3093158331,0.568400
3098400900,0.521068
3102653770,0.425289
3104990163,0.452126
3105380327,0.049706
3111145354,0.465687
3113088297,0.560958
3130914869,0.758306
3139186004,0.463599
3140643874,0.477148
3151882915,0.476342
3154508072,0.184666
3167335095,0.892697
3171738157,0.830060
3171896913,0.866873
3180033518,0.362905
3188733363,0.489856
3189078523,0.921991
3192012592,0.300122
3192392581,0.922812
3195330108,0.670296
3199302520,0.432470
3224644603,0.528319
3224770387,0.937205
3227730607,0.769391
3228880990,0.787174
3229153556,0.608501
3231868097,0.806269
3232102722,0.865173
3235955615,0.396591
3242279563,0.223362
3242841195,0.659899
3249374986,0.612793
3250894425,0.914895
3254912324,0.803591
3258001632,0.699752
3259494140,0.114383
3270321498,0.727993
3272381252,0.477840
3275533321,0.720549
3277433070,0.342407
3279196610,0.499383
3284112337,0.007439
3284189839,0.007608
3287312391,0.883609
3293501861,0.648079
3294955041,0.863394
3297832559,0.724534
3299786253,0.656693
3299860077,0.681511
3300064481,0.718190
3301127227,0.813820
3301553572,0.728427
3302915034,0.685433
3306201620,0.486863
3309422527,0.387891
3310028162,0.738999
3310526178,0.012392
3310696012,0.782187
3310874893,0.301884
3311869442,0.898552
3312973854,0.654890
3315269498,0.657015
3315399386,0.773592
3315520855,0.403679
3316267142,0.716664
3319052612,0.300253
3325576474,0.528932
3329825789,0.481379
3329931629,0.709364
3330052767,0.702043
3331481614,0.546649
3332640269,0.483109
3339874060,0.824396
3351730228,0.749696
3352466116,0.532828
3352803292,0.801446
3353727100,0.549482
3354545907,0.321402
3368690836,0.566801
3370353071,0.477433
3386031940,0.248890
3388321263,0.957391
3389880671,0.130376
3394204695,0.822041
3394554133,0.828260
3394924354,0.176137
3397533639,0.218319
3400867311,0.381309
3403451547,0.354371
3407395714,0.220125
3409706945,0.262977
3410432950,0.282132
3410807495,0.939054
3411839685,0.777023
3412562963,0.929484
3413738387,0.830519
3418466404,0.543256
3419873583,0.325368
3422267541,0.802594
3422789174,0.176903
3424299539,0.505869
3424368129,0.291999
3429057861,0.643148
3430678311,0.463091
3432209199,0.721562
3433390213,0.809637
3434356745,0.737532
3449523733,0.508453
3450964103,0.545632
3452894301,0.458836
3483102436,0.436304
3486342376,0.655592
3498857657,0.161039
3515547857,0.503427
3539836095,0.534713
3540580215,0.814954
3573336134,0.623665
3579096975,0.508720
3587553312,0.504524
3588504253,0.538722
3631648093,0.561097
3666144674,0.433565
3691999935,0.508378
3707208615,0.548863
3743861356,0.203428
3750639374,0.241938
3772927092,0.797310
3786822133,0.516180
3795603381,0.723602
3805800674,0.378156
3816965963,0.517389
3846176453,0.537166
3848656575,0.895385
3864868815,0.504179
3872826447,0.505655
3882727697,0.613835
3885414492,0.797978
3892233005,0.536334
3893162519,0.533112
3913470017,0.502579
3917008632,0.446150
3946365557,0.547751
3970979594,0.450870
3998221213,0.483506
4003730774,0.429433
4014574593,0.484554
4049098757,0.382763
4061885906,0.751688
4063127891,0.497347
4070524766,0.429116
4091481669,0.322117
4094704180,0.478439
4112223267,0.455124
4113864453,0.446870
4139467932,0.297176
4149644187,0.443332
4159694920,0.324025
4164429193,0.586030
4169286705,0.476144
4176516076,0.984022
4197996737,0.495921
4204474265,0.586105
4218913349,0.490708
4265934436,0.446721
4302290188,0.564138
4306599138,0.458587
4307235683,0.537010
4317051854,0.613473
4332046835,0.160008
4347747935,0.532633
4353841283,0.848438
4433841208,0.205357
4434221542,0.923459
4434223398,0.516412
4434954554,0.488081
4488800302,0.551080
4490213472,0.441870
4522269616,0.578929
4539913215,0.209540
4558048156,0.463466
4581287603,0.604149
4597457008,0.460705
4606770373,0.633156
4612779200,0.992110
4618300349,0.501017
4634118211,0.295948
4635514699,0.491118
4644102737,0.557326
4646585837,0.465328
4650885269,0.616281
4656078680,0.465280
4679578027,0.709246
4696552878,0.575900
4706270920,0.011345
4708373603,0.555892
4716070998,0.240546
4729789692,0.006414
4738383390,0.935855
4751746148,0.539507
4796927255,0.677953
4809119178,0.481359
4823066891,0.496789
4829344809,0.547317
4834734315,0.532003
4835749726,0.124055
4847815478,0.595351
4855383726,0.384158
4856899380,0.487376
4859985830,0.571517
4882094038,0.543922
4884966191,0.461676
4889333114,0.393022
696533957651763200,0.559908
698513665687818240,0.477850
701423921157943297,0.019047
300538516,0.500000
4903974179,0.500000
1700717659,0.500000
164584108,0.500000
442306827,0.500000
24399531,0.500000
39258707,0.500000
472510240,0.500000
185189538,0.500000
67130089,0.500000
304696956,0.500000
2226289219,0.500000
327750233,0.500000
568608987,0.500000
2181006680,0.500000
314167169,0.500000
2978122428,0.500000
355720996,0.500000
993924499,0.500000
3706900213,0.500000
2931948320,0.500000
2716352475,0.500000
215475968,0.500000
2889206220,0.500000
184637477,0.500000
4719313943,0.500000
284861750,0.500000
300698799,0.500000
