"uid"	"cat"	"name"	"screen_name"	"description"	"verified"	"location"	"lat"	"lon"	"country"	"created_at"	"followers_count"	"friends_count"	"statuses_count"	"favourites_count"	"listed_count"
112651673	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
416003202	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4164957133	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
948215574	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
56347685	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
219010139	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3634706067	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
18492940	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2865078826	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
16798982	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
458635162	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3386879464	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
30601622	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
625154752	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1357946360	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
74498666	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
499822756	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
72112616	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
74035340	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
37479677	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2977016067	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
60646940	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1082936041	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3472931595	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
179299693	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
979124552	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
14326339	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
418398650	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
516013541	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
22310950	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
240363117	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1644096476	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
175455888	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
169586280	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
176896430	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
302199985	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
631594179	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
57048551	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2387702150	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4548601	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
237781383	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
437592791	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
24338179	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3230206904	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3347975068	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
88784440	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
15024479	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
194615561	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
42314856	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4320799523	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
152532187	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
15908706	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
203206898	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
257983058	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2561668081	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
16709451	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2610029334	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
263815367	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
23840179	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2926744720	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2801124931	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2411004076	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
154442784	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
528120253	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2444387672	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1117644769	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
20643723	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
17844611	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1173689738	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
59331128	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
247421834	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
242594752	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
18492276	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
270178676	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2224206043	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1282992704	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
305669196	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3395004466	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
505146751	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
51039191	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3986438840	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
735385014	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
14730859	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3952503275	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4193745974	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
30255256	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2930670712	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
716516792	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
177022004	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1527091	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
511522177	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
86308014	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2651126504	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
342768115	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1961815747	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
19268706	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
237520840	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
111162630	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
321787970	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1406556270	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4205814682	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
27829587	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
20508720	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
21998010	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
408051296	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
119491006	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
18523265	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2618486504	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4779309194	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
605569140	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
202206694	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
34360376	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
43705201	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
35055391	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
73303753	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2956789224	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
91377272	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
14725649	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
196678926	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
306338794	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
99371963	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1915528638	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
63150856	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
115267792	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
59612030	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4764737738	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
628559456	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4905922076	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
330631056	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
14749672	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1959171672	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
130606020	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2713094767	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
308551700	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
64826582	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2433441704	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
21830367	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
193794406	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
371419323	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
9780452	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
275668847	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1703655102	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3312053648	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
621464573	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2722572896	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3118589409	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
16102244	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
9489212	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
433685408	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
216380516	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
460656473	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
314866815	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
20567334	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
156283168	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
28495702	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
18409321	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
54226122	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
25446308	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
116337684	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3280852698	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
206865585	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
59002903	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
272510657	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2691594799	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
22022474	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3425593272	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
25397164	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
66584326	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4795556396	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4520123307	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
78776348	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
93665600	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1400726064	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1410468181	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
15220768	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
355470606	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
15114375	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
900993354	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
161710528	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3374494299	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
14845376	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
511467253	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
22921914	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1099991072	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1036721035	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2782594593	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
19885660	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3033441051	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
62386478	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
83665521	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
474000059	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
856765286	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
115730034	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
701865272	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
80924523	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
14469996	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
306685579	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2345257365	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
115774717	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1246440073	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3310886090	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
326507914	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2909474970	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
325233692	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3676728573	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3308416362	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
38319647	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
13774632	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
509243264	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
462861372	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
619225560	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
435320201	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
37052188	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
21954690	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
270764067	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
17176889	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
18592146	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3940871	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
928744998	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
259395895	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2841329687	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
162126945	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
391026058	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
64073190	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4222853902	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
112031627	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
84900217	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3294572733	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
14258321	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
28048130	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
260783200	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
224691435	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
14782218	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
116627322	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
172601086	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
21326558	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
16378093	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
181788279	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3304602747	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
634122266	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
165539194	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
16089728	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
32514657	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2292332876	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3153280087	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
33112792	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
120582940	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2196236238	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
558251172	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
442368775	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
6300882	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3106353932	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
33636680	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
23205346	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
100650530	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3320990138	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
341798242	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
792854598	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
112060161	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
17237178	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
223917282	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
390520212	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1314883734	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
49085175	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
15691459	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
231108733	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1228906548	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
108288517	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
400382650	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
278512402	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
125497871	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2150122297	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
168873266	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
563166753	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
47739450	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
248400230	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2779645422	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
22146175	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
18276341	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2889924959	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
408615970	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
122480242	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
272252091	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1232348810	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
78410944	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
33750798	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
18628275	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
84877964	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
19221501	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
19097357	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
756870727	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
24804822	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
63619403	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
418264878	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
296258254	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
345660600	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
329203277	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
309274068	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3305534148	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3121948508	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
177300436	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
321575447	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
209220102	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
131408166	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
302953258	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
524753144	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3494875341	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2998317053	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
43404691	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
133456403	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
375949267	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
600581009	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
142505154	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
16469505	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
18137749	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
33301176	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1654228765	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
48120914	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
20547642	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
624502287	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
299967401	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
469911910	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
372536288	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
50736755	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
244653054	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
19832288	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
302245185	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
16235700	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3622830612	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
523886156	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
16796174	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4392505274	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
178662091	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2247669512	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2240527756	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3569888715	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
306305137	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
177009196	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
19817295	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
111164618	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
17755784	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
84178739	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
831188557	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1531866878	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
37080099	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
374224030	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
466581242	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
337544730	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
499864307	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
757601424	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
234822746	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
481437062	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
111398952	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1328399958	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2316032030	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3950944035	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
77222470	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
413590951	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1563366920	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1860881923	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
24852012	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
41526174	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
267251356	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
106796856	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3239427389	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3300021572	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
231094495	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1378442792	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
9480572	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
87071775	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
96261366	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
26284001	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
33180256	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3287406577	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4742478198	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4001931059	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
255356764	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2911416355	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
347388522	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1631213089	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
47999614	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
24745957	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
139170905	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
